BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6392,45, ,C0,88 BAY 8TH   STREET, ,11228,3,0,3,2248,2970,1930,1,C0,930000,03/16/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6393,38, ,C0,91 BAY 8TH   STREET, ,11228,3,0,3,2296,2160,1940,1,C0,985000,09/20/2016
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6394,30, ,C0,8709 15TH AVENUE, ,11228,3,0,3,2336,2160,1940,1,C0,1200000,07/11/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6395,3, ,C0,1543 BATH AVENUE, ,11228,3,0,3,2500,2400,1930,1,C0,1150000,12/15/2016
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6395,49, ,C0,102 BAY 11TH  STREET, ,11228,3,0,3,2368,2480,1935,1,C0,0,06/08/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6399,14, ,C0,149 BAY 14TH STREET, ,11214,3,0,3,3360,1800,1930,1,C0,0,07/01/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6400,42, ,C0,8742 BAY 16TH STREET, ,11214,3,0,3,3867,1452,1899,1,C0,998000,02/06/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6400,42, ,C0,8742 BAY 16TH STREET, ,11214,3,0,3,3867,1452,1899,1,C0,0,12/22/2016
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6406,15, ,C0,8721-8729 19TH   AVENUE, ,11214,3,0,3,3476,6170,1935,1,C0,2375000,05/16/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6430,63, ,C0,220 BAY 13TH STREET, ,11214,3,0,3,6516,3112,1935,1,C0,1800000,03/07/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6431,161, ,C0,208 BAY 14TH   STREET, ,11214,3,0,3,2552,2898,1960,1,C0,0,12/27/2016
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6433,48, ,C0,8800 BAY 16TH STREET, ,11214,3,0,3,3383,2561,1920,1,C0,0,07/19/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6434,43, ,C0,184 BAY 17TH   STREET, ,11214,3,0,3,1933,3372,1899,1,C0,0,01/18/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6435,12, ,C0,209 BAY 17TH   STREET, ,11214,3,0,3,1938,2840,2016,1,C0,1456097,03/23/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6435,13, ,C0,207 BAY 17TH   STREET, ,11214,3,0,3,1938,0,2015,1,C0,1476462,03/21/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6435,21, ,C0,187 BAY 17TH   STREET, ,11214,3,0,3,2812,4215,1997,1,C0,1800000,07/12/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6436,44, ,C0,196 BAY 19TH STREET, ,11214,3,0,3,1651,2508,1920,1,C0,0,12/05/2016
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6438,23, ,C0,187 BAY 20TH STREET, ,11214,3,0,3,1933,3120,1901,1,C0,0,05/24/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6439,19, ,C0,8793 19TH   AVENUE, ,11214,3,0,3,1933,3213,1910,1,C0,10,07/06/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6440,7, ,C0,1931 CROPSEY AVE, ,11214,3,0,3,2137,3013,1925,1,C0,1089000,11/03/2016
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6443,50, ,C0,202 BAY 26TH STREET, ,11214,3,0,3,2352,2510,1950,1,C0,0,03/03/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6443,50, ,C0,202 BAY 26TH   STREET, ,11214,3,0,3,2352,2510,1950,1,C0,1150000,12/28/2016
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6444,1, ,C0,8818 21ST AVENUE, ,11214,3,0,3,3007,3430,1975,1,C0,0,03/24/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6446,7, ,C0,219 BAY 28TH STREET, ,11214,3,0,3,2625,3661,1970,1,C0,1260000,03/31/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6460,32, ,C0,8877 15TH   AVENUE, ,11228,3,0,3,1933,3162,1930,1,C0,1218000,06/23/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6461,27, ,C0,239 BAY 14TH   STREET, ,11214,3,0,3,1562,1890,1940,1,C0,0,11/21/2016
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6465,73, ,C0,8891 19TH AVENUE, ,11214,3,0,3,2523,3144,1940,1,C0,1730000,01/18/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6468,43, ,C0,1407 SHORE PARKWAY, ,11214,3,0,3,2280,3261,1945,1,C0,1380000,09/08/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6367,1014, ,R3,8657 BAY 16TH STREET,2B,11214,1,0,1,0,0,0,1,R3,515000,06/27/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6370,1002, ,R3,1839 BENSON AVENUE,2,11214,1,0,1,0,0,0,1,R3,560000,02/28/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6370,1209, ,R3,70 BAY 20TH   STREET,3C,11214,1,0,1,0,0,2007,1,R3,670000,10/07/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6376,1004, ,R3,24 BAY 26TH   STREET,201,11214,1,0,1,0,0,0,1,R3,0,03/30/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6376,1009, ,R3,22 BAY 26TH STREET,303,11214,1,0,1,0,0,0,1,R3,648000,02/15/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6377,1008, ,R3,33 BAY 26TH   STREET,3B,11214,1,0,1,0,0,2015,1,R3,529490,09/29/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6378,1105, ,R3,68 BAY 28TH   STREET,3A,11214,1,0,1,0,0,2014,1,R3,650000,11/07/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6400,1105, ,R3,8726 BAY 16TH STREET,1A,11214,1,0,1,0,0,2007,1,R3,730000,09/08/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6400,1118, ,R3,8730 BAY 16TH   STREET,2C,11214,1,0,1,0,0,2007,1,R3,610000,04/10/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6400,1122, ,R3,8732 BAY 16TH   STREET,1D,11214,1,0,1,0,0,2007,1,R3,670000,05/22/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6402,1207, ,R3,8746 18TH   AVENUE,1B,11214,1,0,1,0,0,2007,1,R3,0,11/12/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6402,1217, ,R3,8750 18TH AVE,1D,11214,1,0,1,0,0,2007,1,R3,0,02/06/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6405,1112, ,R3,165 BAY 20TH   STREET,1A,11214,1,0,1,0,0,0,1,R3,600000,11/14/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6412,1015, ,R3,2120 BENSON AVENUE,3C,11214,1,0,1,0,0,2006,1,R3,550000,05/01/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6424,1009, ,R3,8785 14TH   AVENUE,3A,11228,1,0,1,0,0,2011,1,R3,0,09/21/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6424,1009, ,R3,8785 14TH   AVENUE,3A,11228,1,0,1,0,0,2011,1,R3,0,09/02/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6434,1004, ,R3,8807 BAY 16TH STREET,2A,11214,1,0,1,0,0,0,1,R3,585000,02/21/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6434,1026, ,R3,188 BAY 17TH   STREET,3E,11214,1,0,1,0,0,2007,1,R3,625000,07/11/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6434,1032, ,R3,192 BAY 17TH   STREET,3F,11214,1,0,1,0,0,2007,1,R3,635000,04/25/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6434,1037, ,R3,194 BAY 17 STREET,2G,11214,1,0,1,0,0,2007,1,R3,230000,12/19/2016
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6441,1006, ,R3,173 BAY 23 STREET,3B,11214,1,0,1,0,0,2002,1,R3,700000,01/19/2017
3,BATH BEACH,05 TAX CLASS 1 VACANT LAND                 ,1B,6394,61, ,V0,N/A BAY 10TH   STREET, ,11228,0,0,0,1680,0,0,1,V0,0,11/30/2016
3,BATH BEACH,05 TAX CLASS 1 VACANT LAND                 ,1B,6394,62, ,V0,BAY 10TH   STREET, ,0,0,0,0,1460,0,0,1,V0,250000,11/30/2016
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6365,11, ,C2,69 BAY 14TH STREET,6,11214,6,0,6,3466,3708,1910,2,C2,500000,08/29/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6372,59, ,C3,18 BAY 22,4,11214,4,0,4,2900,3520,1923,2,C3,0,08/08/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6373,21, ,C3,71 BAY 22ND STREET,4,11214,4,0,4,2610,3344,1925,2,C3,0,05/25/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2B,6400,47, ,C7,8754 BAY 16TH   STREET, ,11214,8,2,10,6767,14884,1999,2,C7,3850000,09/20/2016
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6404,20, ,C3,1814 BENSON AVENUE, ,11214,4,0,4,2400,3040,1927,2,C3,0,05/19/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6411,11, ,C2,151 BAY 26TH STREET,6,11214,6,0,6,2417,5250,1922,2,C2,10,01/14/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2,6446,1, ,C1,2137-2153 CROPSEY AVENUE, ,11214,41,0,41,14125,43600,1921,2,C1,0,08/15/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6439,52, ,C6,"208 BAY 22ND   STREET, D3", ,11214,0,0,0,0,0,1916,2,C6,235000,11/04/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"1265 SHORE PARKWAY, 2A", ,11214,0,0,0,0,0,1949,2,C6,44000,10/12/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"8847 BAY 16TH STREET, C1", ,11214,0,0,0,0,0,1949,2,C6,180000,11/03/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"262 BAY 17TH STREET, 2D", ,11214,0,0,0,0,0,1949,2,C6,335000,01/10/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"248 BAY 17TH STREET, 1C", ,11214,0,0,0,0,0,1949,2,C6,239000,02/13/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"8853 BAY 16TH STREET, 3B", ,11214,0,0,0,0,0,1949,2,C6,210000,02/27/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"1259 SHORE PARKWAY, 2B", ,11214,0,0,0,0,0,1949,2,C6,210000,04/13/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"8873 BAY 16TH STREET, D2", ,11214,0,0,0,0,0,1949,2,C6,320000,05/10/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"1259 SHORE PARKWAY, 1A", ,11214,0,0,0,0,0,1949,2,C6,232000,06/29/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6463,143, ,C6,"300 BAY 19TH STREET, A", ,11214,0,0,0,0,0,1949,2,C6,270000,02/06/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6463,143, ,C6,"306 BAY 19TH STREET, A", ,11214,0,0,0,0,0,1949,2,C6,380250,06/06/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6464,1, ,C6,"261 BAY 19TH STREET, A", ,11214,0,0,0,0,0,1946,2,C6,290000,12/12/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6464,1, ,C6,"271 BAY 19TH STREET, B", ,11214,0,0,0,0,0,1946,2,C6,350000,03/23/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6480,6, ,C6,"1013 SHORE PARKWAY, 1B01", ,11228,0,0,0,0,0,1950,2,C6,225000,09/28/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6480,6, ,C6,"355 BAY 8TH STREET, 1B", ,11228,0,0,0,0,0,1950,2,C6,204000,09/26/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6480,6, ,C6,"367 BAY 8TH STREET, 1B", ,11228,0,0,0,0,0,1950,2,C6,355000,10/24/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6480,6, ,C6,"365 BAY 8TH STREET, 1B", ,11228,0,0,0,0,0,1950,2,C6,355000,02/02/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6480,6, ,C6,"349 BAY 8TH STREET, 2B", ,11228,0,0,0,0,0,1950,2,C6,0,02/10/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6480,6, ,C6,"1013 SHORE PARKWAY, 2B", ,11228,0,0,0,0,0,1950,2,C6,0,05/12/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1053 SHORE PARKWAY, 2B", ,11228,0,0,0,0,0,1950,2,C6,242000,09/29/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1533 INDEPENDENCE AVENUE, 2-B", ,11228,0,0,0,0,0,1950,2,C6,267000,09/22/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1075 SHORE PARKWAY, 1B", ,11228,0,0,0,0,0,1950,2,C6,309000,10/18/2016
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"8971 15TH AVENUE, 2B", ,11228,0,0,0,0,0,1950,2,C6,310000,07/31/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1543 INDEPENDENCE AVENUE, 2B", ,11228,0,0,0,0,0,1950,2,C6,291573,08/22/2017
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6379,50, ,D4,"30 BAY 29TH STREET, 3-N", ,11214,0,0,0,0,0,1960,2,D4,365000,12/20/2016
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6379,50, ,D4,"30 BAY 29TH STREET, 6L", ,11214,0,0,0,0,0,1960,2,D4,399000,08/09/2017
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6439,49, ,D4,"200 BAY 22ND STREET, A2", ,11214,0,0,0,0,0,1916,2,D4,165000,01/03/2017
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6447,1, ,D4,"8814 BAY PARKWAY, 5K", ,11214,0,0,0,0,0,1928,2,D4,160000,01/17/2017
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6447,1, ,D4,"8814 BAY PARKWAY, 3E", ,11214,0,0,0,0,0,1928,2,D4,260000,05/23/2017
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS              ,2,6370,1320, ,R2,98 BAY 20TH STREET,3C,11214,1,0,1,0,0,2012,2,R2,475000,04/10/2017
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS              ,2,6402,1003, ,R2,8696 18TH   AVENUE,2A,11214,1,0,1,0,0,0,2,R2,560000,05/10/2017
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6405,1006, ,R4,145 BAY 20TH   STREET,6,11214,1,0,1,0,0,0,2,R4,290000,05/23/2017
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6414,1010, ,R4,8686 BAY PARKWAY,2F,11214,1,0,1,0,0,0,2,R4,0,07/20/2017
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6414,1031, ,R4,8686 BAY PARKWAY,6C,11214,1,0,1,0,0,0,2,R4,635000,03/27/2017
3,BATH BEACH,14 RENTALS - 4-10 UNIT                     ,2A,6429,42, ,S4,1572 BATH AVENUE, ,11228,4,1,5,1234,2093,1921,2,S4,0,06/08/2017
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,6380,1002, ,R1,15 BAY 29 STREET,3B,11214,1,0,1,0,0,2002,2,R1,600000,08/18/2017
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,6441,1202, ,R1,189 BAY 23RD STREET,1B,11214,1,0,1,0,0,2009,2,R1,655000,10/07/2016
3,BATH BEACH,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,6441,1210, ,R8,189 BAY 23RD   STREET,P3,11214,0,1,1,0,0,2009,2,R8,0,10/07/2016
3,BATH BEACH,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,6446,1201, ,R8,2138 BATH AVENUE,M1,11214,0,1,1,0,0,2007,2,R8,870000,03/24/2017
3,BATH BEACH,21 OFFICE BUILDINGS                        ,4,6366,48, ,O2,1724 86TH   STREET, ,11214,0,0,0,1300,3900,1931,4,O2,0,08/02/2017
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6366,47, ,K4,1722 86TH   STREET, ,11214,0,3,3,1251,2565,1931,4,K4,0,08/02/2017
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6372,53, ,K4,1916 86TH STREET, ,11214,1,1,2,1900,2850,1931,4,K4,1850000,07/13/2017
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6373,46, ,K2,1934 86TH STREET, ,11214,0,4,4,2000,3800,1925,4,K2,1700000,04/07/2017
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6396,1, ,K1,1573 BATH AVENUE, ,11228,0,1,1,1942,1357,1906,4,K1,0,11/10/2016
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6431,42, ,K4,1632 BATH AVENUE, ,11214,1,1,2,2083,2853,1910,4,K4,990000,09/07/2016
3,BATH BEACH,43 CONDO OFFICE BUILDINGS                  ,4,6414,1001, ,RB,8686 BAY PARKWAY,M1,11214,0,0,1,0,0,0,4,RB,1440000,01/30/2017
3,BATH BEACH,43 CONDO OFFICE BUILDINGS                  ,4,6414,1002, ,RB,8686 BAY PARKWAY,M2,11214,0,0,1,0,0,0,4,RB,1400000,06/07/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6367,1011, ,RP,8657 BAY 16TH   STREET,P5,11214,0,0,1,0,0,0,4,RP,0,06/27/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6370,1210, ,RP,70 BAY 20TH   STREET,P1,11214,0,0,1,0,0,2007,4,RP,0,10/07/2016
3,BATH BEACH,44 CONDO PARKING                           ,4,6370,1309, ,RP,88 BAY 20TH   STREET,P8,11214,0,0,1,0,0,2011,4,RP,0,04/10/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6400,1101, ,RP,8726 BAY 16TH   STREET,P1,11214,0,0,1,0,0,0,4,RP,0,09/08/2016
3,BATH BEACH,44 CONDO PARKING                           ,4,6400,1120, ,RP,8732 BAY 16TH   STREET,P11,11214,0,0,1,0,0,0,4,RP,0,05/22/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6402,1206, ,RP,8746 18TH   AVENUE,P4,11214,0,0,1,0,0,2007,4,RP,0,11/12/2016
3,BATH BEACH,44 CONDO PARKING                           ,4,6402,1216, ,RP,8750 18TH   AVENUE,P8,11214,0,0,1,0,0,2007,4,RP,0,02/06/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6412,1002, ,RP,2116 BENSON AVENUE,P2,11214,0,0,1,0,0,2006,4,RP,0,05/01/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6414,1044, ,RG,8686 BAY PARKWAY,P8,11214,0,0,1,0,0,0,4,RG,0,03/27/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6424,1003, ,RP,8785 14TH   AVENUE,P3,11228,0,0,1,0,0,2011,4,RP,0,09/21/2016
3,BATH BEACH,44 CONDO PARKING                           ,4,6424,1003, ,RP,8785 14TH   AVENUE,P3,11228,0,0,1,0,0,2011,4,RP,0,09/02/2016
3,BATH BEACH,44 CONDO PARKING                           ,4,6434,1002, ,RP,8807 BAY 16TH   STREET,P2,11214,0,0,1,0,0,0,4,RP,10,03/31/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6434,1012, ,RP,8803 BAY 16TH STREET,P6,11214,0,0,1,0,0,2007,4,RP,0,02/21/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6434,1029, ,RP,192 BAY 17TH   STREET,P14,11214,0,0,1,0,0,2007,4,RP,0,04/25/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6434,1034, ,RP,194 BAY 17TH   STREET,P16,11214,0,0,1,0,0,2007,4,RP,0,12/19/2016
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5763,24, ,A5,842 67TH   STREET, ,11220,1,0,1,2000,1905,1935,1,A5,980000,06/28/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5763,27, ,A5,848 67TH STREET, ,11220,1,0,1,1900,1905,1935,1,A5,1065000,04/17/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5763,39, ,A5,876 67TH   STREET, ,11220,1,0,1,1600,1056,1935,1,A5,0,06/22/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5841,34, ,A5,264 WAKEMAN PLACE, ,11220,1,0,1,845,892,1950,1,A5,530000,05/05/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5848,50, ,A4,6722 RIDGE BLVD, ,11220,1,0,1,1666,2400,1910,1,A4,0,03/09/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5848,127, ,A4,150 67TH STREET, ,11220,1,0,1,1667,1696,1899,1,A4,1190000,06/13/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5856,88, ,A5,541 68TH STREET, ,11220,1,0,1,1420,1480,1915,1,A5,0,02/21/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5856,125, ,A5,6736 6 AVENUE, ,11220,1,0,1,1820,1359,1925,1,A5,0,04/27/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5860,115, ,A5,6814 COLONIAL ROAD, ,11220,1,0,1,1150,1296,1925,1,A5,0,04/10/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5860,126, ,A5,6835 BLISS TERRACE, ,11220,1,0,1,1643,1188,1925,1,A5,0,05/08/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5860,208, ,A5,6825 BLISS TERRACE, ,11220,1,0,1,1755,1254,1925,1,A5,1100000,02/06/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5861,95, ,A5,6812 BAYCLIFF TERRACE, ,11220,1,0,1,1465,1567,1925,1,A5,810000,12/02/2016
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5862,87, ,A5,6821 MADELINE COURT, ,11220,1,0,1,1411,1192,1925,1,A5,890000,04/03/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5862,88, ,A5,6819 MADELINE COURT, ,11220,1,0,1,1411,1192,1925,1,A5,900000,07/14/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5869,18, ,A1,66 BAY RIDGE AVENUE, ,11220,1,0,1,2600,1760,1915,1,A1,0,11/21/2016
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5874,27, ,A9,542 BAY RIDGE AVENUE, ,11220,1,0,1,1950,1216,1920,1,A9,0,02/22/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5874,29, ,A9,548 BAY RIDGE AVENUE, ,11220,1,0,1,1952,1216,1920,1,A9,0,01/12/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5874,35, ,A9,562 BAY RIDGE AVE, ,11220,1,0,1,1958,992,1920,1,A9,835000,03/28/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5877,8, ,S1,6901 8TH AVENUE, ,11228,1,1,2,1207,2400,1928,1,S1,1780000,07/28/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5881,35, ,A5,31 MACKAY PLACE, ,11209,1,0,1,1130,1296,1925,1,A5,0,03/20/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5882,47, ,A5,7003 LOUISE TERRACE, ,11209,1,0,1,945,1224,1925,1,A5,1055000,05/18/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5884,52, ,A5,93 71ST STREET, ,11209,1,0,1,1169,1142,1935,1,A5,650000,09/30/2016
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5889,26, ,A4,166 71ST STREET, ,11209,1,0,1,1583,1312,1925,1,A4,0,09/21/2016
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5893,35, ,A1,556 OVINGTON AVENUE, ,11209,1,0,1,2492,1620,1920,1,A1,770000,08/15/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5905,11, ,A5,70 72ND STREET, ,11209,1,0,1,1500,2035,1925,1,A5,0,06/27/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5905,11, ,A5,70 72ND STREET, ,11209,1,0,1,1500,2035,1925,1,A5,0,12/01/2016
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5905,11, ,A5,70 72ND STREET, ,11209,1,0,1,1500,2035,1925,1,A5,0,10/24/2016
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5911,29, ,A9,652 72ND   STREET, ,11209,1,0,1,2000,2290,1899,1,A9,0,10/11/2016
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5916,34, ,A5,182 73RD STREET, ,11209,1,0,1,1967,1264,1925,1,A5,1037500,07/25/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5919,50, ,A5,469 74TH   STREET, ,11209,1,0,1,2074,1332,1925,1,A5,0,05/25/2017
